"","id","csduid","cases_AM_ad","cases_AM_ped","cases_AM_sr","cases_AT_ad","cases_AT_ped","cases_AT_sr","cases_CR_ad","cases_CR_ped","cases_CR_sr","cases_GR_ad","cases_GR_sr","cases_MH_ad","cases_MH_ped","cases_MH_sr","cases_GR_ped","demand.days.total_AM_ad","demand.days.total_AM_ped","demand.days.total_AM_sr","demand.days.total_AT_ad","demand.days.total_AT_ped","demand.days.total_AT_sr","demand.days.total_CR_ad","demand.days.total_CR_ped","demand.days.total_CR_sr","demand.days.total_GR_ad","demand.days.total_GR_sr","demand.days.total_MH_ad","demand.days.total_MH_ped","demand.days.total_MH_sr","demand.days.total_GR_ped","demand.days.nonALC_AM_ad","demand.days.nonALC_AM_ped","demand.days.nonALC_AM_sr","demand.days.nonALC_AT_ad","demand.days.nonALC_AT_ped","demand.days.nonALC_AT_sr","demand.days.nonALC_CR_ad","demand.days.nonALC_CR_ped","demand.days.nonALC_CR_sr","demand.days.nonALC_GR_ad","demand.days.nonALC_GR_sr","demand.days.nonALC_MH_ad","demand.days.nonALC_MH_ped","demand.days.nonALC_MH_sr","demand.days.nonALC_GR_ped","demand.days.LTC_AM_ad","demand.days.LTC_AM_ped","demand.days.LTC_AM_sr","demand.days.LTC_AT_ad","demand.days.LTC_AT_ped","demand.days.LTC_AT_sr","demand.days.LTC_CR_ad","demand.days.LTC_CR_ped","demand.days.LTC_CR_sr","demand.days.LTC_GR_ad","demand.days.LTC_GR_sr","demand.days.LTC_MH_ad","demand.days.LTC_MH_ped","demand.days.LTC_MH_sr","demand.days.LTC_GR_ped","demand.days.ALC.ex.LTC_AM_ad","demand.days.ALC.ex.LTC_AM_ped","demand.days.ALC.ex.LTC_AM_sr","demand.days.ALC.ex.LTC_AT_ad","demand.days.ALC.ex.LTC_AT_ped","demand.days.ALC.ex.LTC_AT_sr","demand.days.ALC.ex.LTC_CR_ad","demand.days.ALC.ex.LTC_CR_ped","demand.days.ALC.ex.LTC_CR_sr","demand.days.ALC.ex.LTC_GR_ad","demand.days.ALC.ex.LTC_GR_sr","demand.days.ALC.ex.LTC_MH_ad","demand.days.ALC.ex.LTC_MH_ped","demand.days.ALC.ex.LTC_MH_sr","demand.days.ALC.ex.LTC_GR_ped","sum.cases","sum.demand.days.total_AM","sum.demand.days.total_AT","sum.demand.days.total_CR","sum.demand.days.total_GR","sum.demand.days.total_MH","sum.demand.days","sum.LTC.days_AM","sum.LTC.days_AT","sum.LTC.days_CR","sum.LTC.days_GR","sum.LTC.days_MH","sum.LTC.days","sum.ALC.ex.LTC.days_AM","sum.ALC.ex.LTC.days_AT","sum.ALC.ex.LTC.days_CR","sum.ALC.ex.LTC.days_GR","sum.ALC.ex.LTC.days_MH","sum.ALC.ex.LTC.days","beds.needed_AM","beds.needed_AT","beds.needed_CR","beds.needed_GR","beds.needed_MH","total.hosp.beds.needed","beds.existing","beds.existing.CR","beds.existing.GR","beds.existing.MH","beds.existing.AT","beds.forecasted.AT","beds.forecasted.CR","beds.forecasted.GR","beds.forecasted.MH","beds.forecasted","utilization.AM","utilization.AT","utilization.CR","utilization.GR","utilization.MH","utilization","utilization.AT.existing","utilization.CR.existing","utilization.GR.existing","utilization.MH.existing","utilization.existing","hosp.caretype.travel.time.total_AM","hosp.caretype.travel.time.total_AT","hosp.caretype.travel.time.total_CR","hosp.caretype.travel.time.total_GR","hosp.caretype.travel.time.total_MH","hosp.caretype.travel.time.avg_AM","hosp.caretype.travel.time.avg_AT","hosp.caretype.travel.time.avg_CR","hosp.caretype.travel.time.avg_GR","hosp.caretype.travel.time.avg_MH","hosp.caretype.travel.distance.total_AM","hosp.caretype.travel.distance.total_AT","hosp.caretype.travel.distance.total_CR","hosp.caretype.travel.distance.total_GR","hosp.caretype.travel.distance.total_MH","hosp.caretype.travel.distance.avg_AM","hosp.caretype.travel.distance.avg_AT","hosp.caretype.travel.distance.avg_CR","hosp.caretype.travel.distance.avg_GR","hosp.caretype.travel.distance.avg_MH","hosp.travel.time.total","hosp.travel.time.avg","hosp.travel.distance.total","hosp.travel.distance.avg","cost_2018","hospital.lat","hospital.long","name","csdname"
"420",223311,3549051,2.53005652510039,2.41338199031992,1.77501842301614,13.6369406115625,2.61151821933709,11.1541825469513,0,0,0,1.21053039320372,0,2.2009643512795,0,0,0,0,0,0,62.6504044061496,9.04937390853075,129.259101551247,0,0,0,90.2058518224536,0,58.5996495012894,0,0,0,0,0,0,49.3380339635893,9.04937390853075,64.4274598517682,0,0,0,54.2477030999775,0,50.3184974419769,0,0,0,0,0,0,7.90862989972868,0,53.8945749256646,0,0,0,32.2677132033583,0,5.66523573004181,0,0,0,0,0,0,5.40374054283158,0,10.9370667738147,0,0,0,3.6904355191178,0,2.61591632927062,0,0,0,37.5325930607706,0,200.958879865928,0,90.2058518224536,58.5996495012894,349.764381189671,0,61.8032048253932,0,32.2677132033583,5.66523573004181,99.7361537587934,0,16.3408073166463,0,3.6904355191178,2.61591632927062,22.6471591650347,0,1,0,1,1,3,3,0,1,1,1,1,0,1,1,3,0,0.550572273605282,NA,0.247139320061517,0.160546984935039,0.319419526200613,0,NA,0.247139320061517,0.160546984935039,0.319419526200613,190.237086003568,775.922014875092,NA,34.2768848013817,62.3216087297849,14.1577960346235,14.1577960346235,NA,14.1577960346235,14.1577960346235,95.1185430017841,387.961007437546,NA,17.1384424006908,31.1608043648925,7.07889801731173,7.07889801731173,NA,7.07889801731173,7.07889801731173,1062.75759440983,14.1577960346235,531.378797204914,7.07889801731173,2673639,45.7883160424771,-79.2481003314591,"Hospital 223311","Joly"
"421",224422,3549054,4.2559013006563,5.36372227252154,4.51370791030085,21.2541538667903,15.2514649764293,24.2367939353926,0,0,0,1.76572879105399,1.01102625701574,0,0,0,0,0,0,0,112.452145342097,47.6192779288639,211.549170006628,0,0,0,92.9589647773447,20.7694900923606,0,0,0,0,0,0,0,84.9330487419277,47.6192779288639,126.899720658444,0,0,0,47.8738299138431,19.1751804913404,0,0,0,0,0,0,0,21.6204291222516,0,67.4167841920989,0,0,0,40.982266329256,0,0,0,0,0,0,0,0,5.89866747791797,0,17.2326651560859,0,0,0,4.10286853424554,1.59430960102018,0,0,0,0,77.6524993101606,0,371.62059327759,0,113.728454869705,0,485.349048147295,0,89.0372133143505,0,40.982266329256,0,130.019479643607,0,23.1313326340039,0,5.69717813526572,0,28.8285107692696,0,2,0,1,0,3,2,0,1,0,1,2,0,1,0,3,0,0.509069305859712,NA,0.311584807862206,NA,0.443241139860543,0,NA,0.311584807862206,NA,0.664861709790815,398.755435872267,1713.77621134709,NA,78.3428996056515,NA,14.1069158513121,14.1069158513121,NA,14.1069158513121,NA,199.377717936134,856.888105673546,NA,39.1714498028257,NA,7.05345792565604,7.05345792565604,NA,7.05345792565604,NA,2190.87454682501,14.1069158513121,1095.43727341251,7.05345792565604,3260909,45.8673578703974,-79.4715362774215,"Hospital 224422","Machar"
"422",225533,3549056,1.36898630176119,2.30624407410091,1.56371171986999,23.3965676363619,8.9403801972532,27.6608110692565,0,0,0,0,0,0,0,0,0,0,0,0,127.926998123861,30.9800033904819,236.622272389776,0,0,0,0,0,0,0,0,0,0,0,0,91.3857656773379,30.9800033904819,141.661762978815,0,0,0,0,0,0,0,0,0,0,0,0,28.6143498487259,0,77.3136371691145,0,0,0,0,0,0,0,0,0,0,0,0,7.92688259779751,0,17.6468722418463,0,0,0,0,0,0,0,0,0,65.2367009986038,0,395.529273904119,0,0,0,395.529273904119,0,105.92798701784,0,0,0,105.92798701784,0,25.5737548396438,0,0,0,25.5737548396438,0,2,0,0,0,2,1,0,0,0,1,2,0,0,0,2,0,0.541820923156327,NA,NA,NA,0.541820923156327,0,NA,NA,NA,1.08364184631265,187.997504523463,2213.47725786208,NA,NA,NA,17.9423155560944,18.446332815909,NA,NA,NA,148.214311314716,1762.05124017988,NA,NA,NA,14.1454427827575,14.6843088175377,NA,NA,NA,2401.47476238554,18.405856869103,1910.2655514946,14.6410342817265,2316716,45.8416741031097,-79.3861731254704,"Hospital 225533","South River"
"423",226644,3549060,4.01718026807307,3.94158461910044,3.23520663111134,39.0932978778523,34.1752160783715,75.2740823971764,0,0,0,3.9361114805329,5.19021523942978,0,0,0,0,0,0,0,172.368663240666,118.297658463045,391.826640691879,0,0,0,95.7166678530538,158.087644233323,0,0,0,0,0,0,0,147.572396500188,118.297658463045,349.047145564262,0,0,0,91.5811585485461,106.438557725968,0,0,0,0,0,0,0,17.1216897884408,0,12.8594575139515,0,0,0,0,42.8681248385613,0,0,0,0,0,0,0,7.67457695203742,0,29.9200376136661,0,0,0,4.13550930450773,8.78096166879408,0,0,0,0,168.862894591648,0,682.49296239559,0,253.804312086377,0,936.297274481967,0,29.9811473023924,0,42.8681248385613,0,72.8492721409536,0,37.5946145657036,0,12.9164709733018,0,50.5110855390054,0,2,0,1,0,3,2,0,1,0,1,2,0,1,0,3,0,0.934921866295329,NA,0.695354279688704,NA,0.855066004093121,0,NA,0.695354279688704,NA,1.28259900613968,283.879847576384,3766.57832227697,NA,231.373714220442,NA,12.6800326011496,12.6784451556099,NA,12.6761686996337,NA,203.363647688733,2697.54982245806,NA,165.641679100748,NA,9.08362359849441,9.08005477445767,NA,9.07493694798521,NA,4281.8318840738,12.6784273550099,3066.55514924754,9.08001475594514,3260909,46.0508913716643,-79.3133786387338,"Hospital 226644","Powassan"
"424",227755,3549066,11.4685111512114,13.5273304546332,9.57779181035411,63.4107618170825,47.8310455191971,54.0617881974422,0,0,0,1.92460206657127,7.3737020468112,10.9143953915403,0,0,0,0,0,0,287.390757387361,165.743057863499,346.648729335222,0,0,0,95.109212149833,151.477798467186,433.789598190313,0,0,0,0,0,0,239.658241292475,165.743057863499,263.3848023049,0,0,0,65.5135320823015,139.850045096079,395.269705827526,0,0,0,0,0,0,35.0002131810119,0,60.0299638935317,0,0,0,25.6509493125387,0,20.0023259319486,0,0,0,0,0,0,12.7323029138738,0,23.2339631367897,0,0,0,3.94473075499276,11.6277533711077,18.5175664308384,0,0,0,220.089928454843,0,799.782544586082,0,246.587010617019,433.789598190313,1480.15915339341,0,95.0301770745436,0,25.6509493125387,20.0023259319486,140.683452319031,0,35.9662660506635,0,15.5724841261005,18.5175664308384,70.0563166076024,0,3,0,1,2,6,3,0,1,1,1,3,0,1,2,6,0,0.730395017886833,NA,0.675580851005532,0.5942323262881,0.675871759540371,0,NA,0.675580851005532,1.1884646525762,1.35174351908074,654.938009120291,3124.82250441943,NA,173.683066633689,206.854094868274,9.47163986550274,9.45176810682853,NA,9.3395023713904,9.47620493154414,391.101764205436,1863.61427837138,NA,102.788912773349,123.611656777939,5.65606974970404,5.63694417037408,NA,5.52729355374661,5.66278077454246,4160.29767504168,9.45135859748182,2481.1166121281,5.63659734351988,5561443,46.2083160731453,-79.4242101791244,"Hospital 227755","Callander"
"425",228866,3549071,1.92853302490832,4.0731331543295,2.5884414041172,23.5638705902495,24.1159439638613,20.4852194255619,0,0,0,0,0,6.73116102831573,0,1.11735264966034,0,0,0,0,99.3433786144415,83.1499989109857,152.788860903309,0,0,0,0,0,247.869371760797,0,63.0947017248004,0,0,0,0,85.8565571966562,83.1499989109857,105.814613066585,0,0,0,0,0,218.634856738055,0,58.2514201475433,0,0,0,0,9.12585469809508,0,37.7429140020464,0,0,0,0,0,18.3724812948,0,0,0,0,0,0,4.36096671969026,0,9.23133383467697,0,0,0,0,0,10.8620337279419,0,4.84328157725708,0,84.6036552410038,0,335.282238428736,0,0,310.964073485597,646.246311914333,0,46.8687687001414,0,0,18.3724812948,65.2412499949415,0,13.5923005543672,0,0,15.705315305199,29.2976158595662,0,1,0,0,1,2,2,0,0,1,1,1,0,0,1,2,0,0.918581475147222,NA,NA,0.851956365713965,0.885268920430593,0,NA,NA,0.851956365713965,0.885268920430593,465.17936450351,3691.38258893596,NA,NA,424.965501315938,27.0764574244032,27.0768044363974,NA,NA,27.0729923366538,211.909622605913,1681.89262249559,NA,NA,193.238859943661,12.3345150540681,12.3369161892968,NA,NA,12.3105385218295,4581.52745475541,27.0764155620958,2087.04110504516,12.334225389553,1729446,46.0115574583242,-79.5203631578972,"Hospital 228866","Nipissing"
"426",229977,3549072,0,0,0,3.74468060385587,0.829090521576911,2.60597513180682,0,0,0,0,0,0,0,0,0,0,0,0,28.7491422016673,2.40822501446121,51.2818475225341,0,0,0,0,0,0,0,0,0,0,0,0,16.3182565015491,2.40822501446121,14.3609979092215,0,0,0,0,0,0,0,0,0,0,0,0,9.86181092750893,0,31.389795301942,0,0,0,0,0,0,0,0,0,0,0,0,2.56907477260928,0,5.5310543113705,0,0,0,0,0,0,0,0,0,7.1797462572396,0,82.4392147386626,0,0,0,82.4392147386626,0,41.251606229451,0,0,0,41.251606229451,0,8.10012908397978,0,0,0,8.10012908397978,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0.225860862297706,NA,NA,NA,0.225860862297706,0,NA,NA,NA,0.225860862297706,0,81.3761850770976,NA,NA,NA,NA,5.66706553139277,NA,NA,NA,0,40.6880925385488,NA,NA,NA,NA,2.83353276569638,NA,NA,NA,81.3761850770976,5.66706553139277,40.6880925385488,2.83353276569638,1158358,45.5253894803425,-80.3018920217096,"Hospital 229977","Shawanaga 17"
"427",231088,3549073,7.391566786579,7.97591632484637,10.3289078576397,34.594878811095,5.76685740453131,30.6668745579714,0,0,0,1.16724466725811,2.39096516730585,4.07850809420044,0,0,0,0,0,0,246.185473931612,16.1776097287093,583.407359925724,0,0,0,24.9365561999925,64.3190287405175,520.023080283906,0,0,0,0,0,0,149.459019051103,16.1776097287093,174.569537142895,0,0,0,14.0608752310476,18.0119375937041,309.229778058087,0,0,0,0,0,0,71.2776100399617,0,349.041339512273,0,0,0,7.84214443272099,39.3698987794347,185.571340570091,0,0,0,0,0,0,25.4488448405478,0,59.7964832705558,0,0,0,3.03353653622394,6.93719236737871,25.2219616557273,0,0,0,104.361719671427,0,845.770443586046,0,89.25558494051,520.023080283906,1455.04910881046,0,420.318949552235,0,47.2120432121557,185.571340570091,653.102333334482,0,85.2453281111036,0,9.97072890360266,25.2219616557273,120.438018670434,0,3,0,1,2,6,3,0,1,1,1,3,0,1,2,6,0,0.772393099165339,NA,0.244535849152082,0.712360383950556,0.664405985758202,0,NA,0.244535849152082,1.42472076790111,1.3288119715164,445.107599104574,1230.34298657854,NA,61.6345788978579,70.6470783357706,8.66089715945756,8.66089715945756,NA,8.66089715945756,8.66089715945756,222.553799552287,615.171493289269,NA,30.817289448929,35.3235391678853,4.33044857972878,4.33044857972878,NA,4.33044857972878,4.33044857972878,1807.73224291674,8.66089715945756,903.86612145837,4.33044857972878,5561443,45.2930770445253,-80.149538209758,"Hospital 231088","Parry Island First Nation"
"428",232199,3549078,1.09487700715251,0.192894883221469,1.11630510553313,4.52094322870926,0.831584650673945,5.60621490376241,0,0,0,0,1.43123837486244,0.758413420188929,0,0,0,0,0,0,37.7033480917913,2.65923002036782,70.9969609883978,0,0,0,0,38.5015488414822,96.7001839364049,0,0,0,0,0,0,20.2551716291903,2.65923002036782,31.6769816326532,0,0,0,0,10.7819957572971,57.5024023943426,0,0,0,0,0,0,14.5829280676912,0,32.1577557435328,0,0,0,0,23.5669305091006,34.5076659994709,0,0,0,0,0,0,2.86524839490975,0,7.1622236122118,0,0,0,0,4.15262257508462,4.69011554259135,0,0,0,15.5524715741041,0,111.359539100557,0,38.5015488414822,96.7001839364049,246.561271878444,0,46.740683811224,0,23.5669305091006,34.5076659994709,104.815280319795,0,10.0274720071215,0,4.15262257508462,4.69011554259135,18.8702101247975,0,1,0,1,1,3,3,0,1,1,1,1,0,1,1,3,0,0.305094627672759,NA,0.105483695456116,0.264932010784671,0.225170111304515,0,NA,0.105483695456116,0.264932010784671,0.225170111304515,33.4092878586017,152.292872829699,NA,19.8898183966085,10.5396176220878,6.94846461146633,6.94846461146634,NA,6.94846461146633,6.94846461146634,16.7046439293008,76.1464364148494,NA,9.94490919830427,5.26980881104392,3.47423230573317,3.47423230573317,NA,3.47423230573317,3.47423230573317,216.131596706997,6.94846461146634,108.065798353498,3.47423230573317,2673639,45.7487683230433,-80.4608465340944,"Hospital 232199","Magnetewan 1"
"429",233310,3549095,0,0,0,6.65398677162275,0.98250782763863,6.62279890294525,0,0,0,0,0,0,0,0,0,0,0,0,31.2530589855504,3.40456391784897,40.2666552856304,0,0,0,0,0,0,0,0,0,0,0,0,24.5078977685994,3.40456391784897,32.6127049978918,0,0,0,0,0,0,0,0,0,0,0,0,5.22711611039053,0,3.95443130511706,0,0,0,0,0,0,0,0,0,0,0,0,1.51804510656049,0,3.69951898262155,0,0,0,0,0,0,0,0,0,14.2592935022066,0,74.9242781890298,0,0,0,74.9242781890298,0,9.18154741550759,0,0,0,9.18154741550759,0,5.21756408918204,0,0,0,5.21756408918204,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0.205271995038438,NA,NA,NA,0.205271995038438,0,NA,NA,NA,0.205271995038438,0,395.621443839121,NA,NA,NA,NA,13.8724069245751,NA,NA,NA,0,197.81072191956,NA,NA,NA,NA,6.93620346228757,NA,NA,NA,395.621443839121,13.8724069245751,197.81072191956,6.93620346228757,1158358,45.9114037968969,-79.3036346210571,"Hospital 233310","Parry Sound, Unorganized, North East Part"
"430",234421,3549096,5.94043199810724,4.92214191452412,2.32469383681785,58.8371418699041,15.1811144459007,33.67150647989,0,0,0,7.11175441480582,5.00741916992339,0,0,0,0,0,0,0,318.342457671227,48.1971708365702,342.357015423783,0,0,0,254.315257672831,108.173401605368,0,0,0,0,0,0,0,238.353371294141,48.1971708365702,175.404708383391,0,0,0,173.851908698461,85.4295861363716,0,0,0,0,0,0,0,59.95332371361,0,138.111187693423,0,0,0,65.3101059739308,13.7421203064636,0,0,0,0,0,0,0,20.0357626634755,0,28.8411193469686,0,0,0,15.1532430004391,9.00169516253277,0,0,0,0,132.996204129873,0,708.89664393158,0,362.488659278199,0,1071.38530320978,0,198.064511407033,0,79.0522262803944,0,277.116737687428,0,48.8768820104441,0,24.1549381629719,0,73.031820173416,0,2,0,1,0,3,2,0,1,0,1,2,0,1,0,3,0,0.971091293056959,NA,0.99311961446082,NA,0.978434066858246,0,NA,0.99311961446082,NA,1.46765110028737,1507.43131179323,12390.9103862831,NA,1399.44875993019,NA,57.1548003890416,57.530586309261,NA,57.7369715082538,NA,1323.64701605896,10926.5076953528,NA,1237.1814113032,NA,50.1865527115823,50.7314131431518,NA,51.0423174754305,NA,15297.7904580065,57.5121318615529,13487.336122715,50.7057182983372,3260909,46.0299156902523,-80.0361058196715,"Hospital 234421","Parry Sound, Unorganized, Centre Part"
"431",235532,3551001,1.77531207794613,1.41196166488722,1.34763893183857,12.5165981346449,4.98684986493096,13.7871515101928,0.892251899547562,0,0,0,0,0,0,0,0,0,0,0,70.425669644535,12.0808863678577,156.466485000239,69.2226881154826,0,0,0,0,0,0,0,0,0,0,0,59.3031448195436,12.0808863678577,138.323790573549,24.0917336304169,0,0,0,0,0,0,0,0,0,0,0,5.49608028848218,0,1.25206673341824,41.3982004555572,0,0,0,0,0,0,0,0,0,0,0,5.6264445365092,0,16.8906276932719,3.73275402950849,0,0,0,0,0,0,0,0,36.7177640839882,0,238.973041012632,69.2226881154826,0,0,308.195729128115,0,6.74814702190042,41.3982004555572,0,0,48.1463474774576,0,22.5170722297811,3.73275402950849,0,0,26.2498262592896,0,1,1,0,0,2,2,1,0,0,1,1,1,0,0,2,0,0.65472066030858,0.189651200316391,NA,NA,0.422185930312486,0,0.189651200316391,NA,NA,0.422185930312486,128.692714129886,887.971272336513,25.3205137293253,NA,NA,14.1891060933379,14.1891060933379,14.1891060933379,NA,NA,64.3463570649428,443.985636168257,12.6602568646627,NA,NA,7.09455304666897,7.09455304666897,7.09455304666897,NA,NA,1041.98450019572,14.1891060933379,520.992250097862,7.09455304666897,2102551,45.5956063907891,-82.0491730651971,"Hospital 235532","Tehkummah"
"432",236643,3551011,4.82091058873178,5.33465327506587,4.67814652489181,19.4201069248153,4.54221635503185,16.9432687145315,0.935185835112995,0,0,1.84266246029672,1.00967587250975,0,0,0,0,0,0,0,112.627960269307,11.7204192570025,162.440276089426,62.4826942368962,0,0,100.643284724987,22.6390777191058,0,0,0,0,0,0,0,94.4327167777333,11.7204192570025,140.372349274767,59.4570372057395,0,0,71.7266622849807,20.4076899616774,0,0,0,0,0,0,0,9.90771111913252,0,5.33415617361078,0,0,0,24.5588644999195,0,0,0,0,0,0,0,0,8.28753237244073,0,16.7337706410483,3.02565703115673,0,0,4.35775794008643,2.23138775742837,0,0,0,0,59.5268265509876,0,286.788655615735,62.4826942368962,123.282362444092,0,472.553712296724,0,15.2418672927433,0,24.5588644999195,0,39.8007317926628,0,25.021303013489,3.02565703115673,6.5891456975148,0,34.6361057421606,0,1,1,1,0,3,3,1,1,0,1,1,1,1,0,3,0,0.7857223441527,0.171185463662729,0.337759897107103,NA,0.431555901640844,0,0.171185463662729,0.337759897107103,NA,0.431555901640844,549.802636856579,1517.71853495985,34.7607420937146,105.911594596595,NA,18.5322020738587,18.5514798950766,18.5849383024041,18.5657489117686,NA,477.673076978259,1320.38375012831,30.3115770167397,92.2325352435919,NA,16.1009303964327,16.1394040001885,16.206178429273,16.1678813103568,NA,2208.19350850674,18.5478853522899,1920.6009393669,16.1322302115485,3046744,45.7066277521698,-81.8586761478022,"Hospital 236643","Assiginack"
"433",237754,3551021,0,0,0,8.06563179537999,2.56490672386031,10.3368783622204,0,0,0,0,0,0,0,0,0,0,0,0,45.0379526051207,7.51619046257492,129.163954395943,0,0,0,0,0,0,0,0,0,0,0,0,40.3569192375661,7.51619046257492,104.435857508552,0,0,0,0,0,0,0,0,0,0,0,0,1.44202146538312,0,12.0229552719476,0,0,0,0,0,0,0,0,0,0,0,0,3.23901190217153,0,12.7051416154436,0,0,0,0,0,0,0,0,0,20.9674168814607,0,181.718097463639,0,0,0,181.718097463639,0,13.4649767373308,0,0,0,13.4649767373308,0,15.9441535176151,0,0,0,15.9441535176151,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0.497857801270243,NA,NA,NA,0.497857801270243,0,NA,NA,NA,0.497857801270243,0,745.526975737901,NA,NA,NA,NA,17.778226568221,NA,NA,NA,0,372.763487868951,NA,NA,NA,NA,8.88911328411051,NA,NA,NA,745.526975737901,17.778226568221,372.763487868951,8.88911328411051,1158358,45.9482589130021,-82.2333895336552,"Hospital 237754","Billings"
"434",238865,3551027,3.0368279225892,1.82137926148415,0.738923622859423,16.545847224441,0.852192778548424,16.4299148635754,0,0,0,0,0,2.12077166966079,0,0,0,0,0,0,90.8659165284514,2.49726166445565,191.483126679262,0,0,0,0,0,105.559896265101,0,0,0,0,0,0,81.4079514180409,2.49726166445565,165.801312591231,0,0,0,0,0,68.2763666262595,0,0,0,0,0,0,2.43839432370723,0,5.55569089841558,0,0,0,0,0,32.1649021890832,0,0,0,0,0,0,7.01957078670336,0,20.1261231896152,0,0,0,0,0,5.11862744975801,0,0,0,41.5458573431584,0,284.846304872169,0,0,105.559896265101,390.40620113727,0,7.99408522212281,0,0,32.1649021890832,40.158987411206,0,27.1456939763186,0,0,5.11862744975801,32.2643214260766,0,1,0,0,1,2,2,0,0,1,1,1,0,0,1,2,0,0.780400835266216,NA,NA,0.289205195246851,0.534803015256534,0,NA,NA,0.289205195246851,0.534803015256534,182.201636934848,1101.19076424156,NA,NA,69.0368124501631,16.2763425779837,16.2763425779837,NA,NA,16.2763425779837,116.872136180424,706.352144383233,NA,NA,44.2832451007178,10.4403613397478,10.4403613397478,NA,NA,10.4403613397478,1352.42921362657,16.2763425779837,867.507525664376,10.4403613397478,1729446,45.9176364322427,-82.4922396202751,"Hospital 238865","Gordon/Barrie Island"
"435",239976,3551028,1.24255782511179,18.5202831816317,1.41352325337984,8.02179093900812,1.00518347719711,10.2063554359048,0,0,0,0,0.796289603208316,0,0,0,0,0,0,0,50.2415900433146,2.24727806997808,117.473895473819,0,0,0,0,88.7848507262672,0,0,0,0,0,0,0,40.3903787985839,2.24727806997808,91.5409952396552,0,0,0,0,21.9278184582685,0,0,0,0,0,0,0,6.38209499077685,0,13.9853841096541,0,0,0,0,62.9591234558679,0,0,0,0,0,0,0,3.4691162539539,0,11.9475161245097,0,0,0,0,3.89790881213074,0,0,0,0,41.2059837154417,0,169.962763587112,0,88.7848507262672,0,258.747614313379,0,20.3674791004309,0,62.9591234558679,0,83.3266025562989,0,15.4166323784636,0,3.89790881213074,0,19.3145411905944,0,1,0,1,0,2,2,0,1,0,1,1,0,1,0,2,0,0.465651407087977,NA,0.243246166373335,NA,0.354448786730656,0,NA,0.243246166373335,NA,0.354448786730656,1136.16146988806,1031.91312952453,NA,42.7227995761945,NA,26.8261694012209,26.8261694012209,NA,26.8261694012209,NA,568.080734944028,515.956564762264,NA,21.3613997880972,NA,13.4130847006104,13.4130847006104,NA,13.4130847006104,NA,2210.79739898878,26.8261694012209,1105.39869949439,13.4130847006104,2102551,45.7019040577274,-82.6286647805142,"Hospital 239976","Burpee and Mills"
"436",241087,3551017,240.290439224914,63.6100509746793,60.5973655477233,6.34004951901333,0.634663191200284,5.89555539468772,0,0,0,0,0,0,0,0,0,0,0,0,34.1768203377304,0.989109602940682,65.4173993798132,0,0,0,0,0,0,0,0,0,0,0,0,30.488314220317,0.989109602940682,57.9484206581376,0,0,0,0,0,0,0,0,0,0,0,0,1.57426925871789,0,2.80483902236108,0,0,0,0,0,0,0,0,0,0,0,0,3.53615759561652,0,7.20447258030393,0,0,0,0,0,0,0,0,0,377.368123852218,0,100.583329320484,0,0,0,100.583329320484,0,4.37910828107896,0,0,0,4.37910828107896,0,10.7406301759204,0,0,0,10.7406301759204,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0.275570765261601,NA,NA,NA,0.275570765261601,0,NA,NA,NA,0.275570765261601,48531.4569240833,1713.62561476199,0,NA,NA,66.5730348736634,66.5730348736634,NA,NA,NA,24265.7284620416,856.812807380994,0,NA,NA,33.2865174368317,33.2865174368317,NA,NA,NA,50245.0825388453,66.5730348736634,25122.5412694226,33.2865174368317,1158358,46.0603515922197,-81.7307645168714,"Hospital 241087","Northeastern Manitoulin and the Islands"
"437",242198,3551042,0,0,0,5.58895054930146,1.78682598395494,3.61104072991328,0,0,0,0,0,0,0,0,0,0,0,0,31.1764066101347,2.75346954904532,35.6803356802561,0,0,0,0,0,0,0,0,0,0,0,0,26.3836630908296,2.75346954904532,31.7976003044794,0,0,0,0,0,0,0,0,0,0,0,0,2.71466614451116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07807737479392,0,3.8827353757767,0,0,0,0,0,0,0,0,0,10.9868172631697,0,69.6102118394361,0,0,0,69.6102118394361,0,2.71466614451116,0,0,0,2.71466614451116,0,5.96081275057063,0,0,0,5.96081275057063,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0.19071290914914,NA,NA,NA,0.19071290914914,0,NA,NA,NA,0.19071290914914,0,99.8114776901764,NA,NA,NA,NA,4.54232901573631,NA,NA,NA,0,49.9057388450882,NA,NA,NA,NA,2.27116450786815,NA,NA,NA,99.8114776901764,4.54232901573631,49.9057388450882,2.27116450786815,1158358,45.8616410932387,-81.9331418692719,"Hospital 242198","Sheguiandah 24"
